"x","y","mes_oposto","mes_relatorio","rbar","confia_theta","mes_hibrido_rbar","fonte_hibrido_rbar","mes_hibrido_nome"
-60.249998474121085,5.249999908768401,12,3,0.3367477059364319,TRUE,12,"theta_pi","dez"
-60.64999847412109,5.149999912904233,12,3,0.3283921778202057,TRUE,12,"theta_pi","dez"
-60.54999847412109,5.149999912904233,11,3,0.3556046485900879,TRUE,11,"theta_pi","nov"
-60.44999847412109,5.149999912904233,11,3,0.37863612174987793,TRUE,11,"theta_pi","nov"
-60.34999847412109,5.149999912904233,12,3,0.34431880712509155,TRUE,12,"theta_pi","dez"
-60.249998474121085,5.149999912904233,11,3,0.3246488869190216,TRUE,11,"theta_pi","nov"
-60.14999847412109,5.149999912904233,12,3,0.3109860122203827,TRUE,12,"theta_pi","dez"
-60.54999847412109,5.049999917040066,12,3,0.34711888432502747,TRUE,12,"theta_pi","dez"
-60.44999847412109,5.049999917040066,11,3,0.3613826036453247,TRUE,11,"theta_pi","nov"
-60.34999847412109,5.049999917040066,12,3,0.34622281789779663,TRUE,12,"theta_pi","dez"
-60.249998474121085,5.049999917040066,12,3,0.3246825337409973,TRUE,12,"theta_pi","dez"
-60.14999847412109,5.049999917040066,11,3,0.30358532071113586,TRUE,11,"theta_pi","nov"
-60.04999847412109,5.049999917040066,11,3,0.3055742681026459,TRUE,11,"theta_pi","nov"
-60.54999847412109,4.949999921175898,12,3,0.34915581345558167,TRUE,12,"theta_pi","dez"
-60.44999847412109,4.949999921175898,11,3,0.36691850423812866,TRUE,11,"theta_pi","nov"
-60.34999847412109,4.949999921175898,11,3,0.34855175018310547,TRUE,11,"theta_pi","nov"
-60.249998474121085,4.949999921175898,12,3,0.3344308137893677,TRUE,12,"theta_pi","dez"
-60.14999847412109,4.949999921175898,12,3,0.30499884486198425,TRUE,12,"theta_pi","dez"
-60.04999847412109,4.949999921175898,12,3,0.29268163442611694,FALSE,3,"ultimo_mes_seco","mar"
-60.64999847412109,4.849999925311731,12,3,0.33151891827583313,TRUE,12,"theta_pi","dez"
-60.54999847412109,4.849999925311731,12,3,0.3454364538192749,TRUE,12,"theta_pi","dez"
-60.44999847412109,4.849999925311731,12,3,0.3578242063522339,TRUE,12,"theta_pi","dez"
-60.34999847412109,4.849999925311731,11,3,0.3535838723182678,TRUE,11,"theta_pi","nov"
-60.249998474121085,4.849999925311731,11,3,0.3337167501449585,TRUE,11,"theta_pi","nov"
-60.14999847412109,4.849999925311731,12,3,0.30608296394348145,TRUE,12,"theta_pi","dez"
-60.04999847412109,4.849999925311731,12,3,0.3146660625934601,TRUE,12,"theta_pi","dez"
-60.749998474121085,4.749999929447563,12,3,0.37794962525367737,TRUE,12,"theta_pi","dez"
-60.64999847412109,4.749999929447563,12,3,0.3528197705745697,TRUE,12,"theta_pi","dez"
-60.54999847412109,4.749999929447563,12,3,0.34648749232292175,TRUE,12,"theta_pi","dez"
-60.44999847412109,4.749999929447563,11,3,0.3432466685771942,TRUE,11,"theta_pi","nov"
-60.34999847412109,4.749999929447563,11,3,0.35124388337135315,TRUE,11,"theta_pi","nov"
-60.249998474121085,4.749999929447563,12,3,0.307888925075531,TRUE,12,"theta_pi","dez"
-60.14999847412109,4.749999929447563,12,3,0.3153187036514282,TRUE,12,"theta_pi","dez"
-60.04999847412109,4.749999929447563,12,3,0.3208978474140167,TRUE,12,"theta_pi","dez"
-60.84999847412109,4.649999933583396,12,3,0.36080291867256165,TRUE,12,"theta_pi","dez"
-60.749998474121085,4.649999933583396,12,3,0.34617558121681213,TRUE,12,"theta_pi","dez"
-60.64999847412109,4.649999933583396,12,3,0.375182569026947,TRUE,12,"theta_pi","dez"
-60.54999847412109,4.649999933583396,12,3,0.3673211932182312,TRUE,12,"theta_pi","dez"
-60.44999847412109,4.649999933583396,12,3,0.332222580909729,TRUE,12,"theta_pi","dez"
-60.34999847412109,4.649999933583396,11,3,0.33929842710494995,TRUE,11,"theta_pi","nov"
-60.249998474121085,4.649999933583396,12,3,0.33079037070274353,TRUE,12,"theta_pi","dez"
-60.14999847412109,4.649999933583396,12,3,0.32572683691978455,TRUE,12,"theta_pi","dez"
-60.94999847412109,4.549999937719228,12,3,0.3712844252586365,TRUE,12,"theta_pi","dez"
-60.84999847412109,4.549999937719228,12,3,0.35202011466026306,TRUE,12,"theta_pi","dez"
-60.749998474121085,4.549999937719228,12,3,0.3846224844455719,TRUE,12,"theta_pi","dez"
-60.64999847412109,4.549999937719228,12,3,0.41175577044487,TRUE,12,"theta_pi","dez"
-60.54999847412109,4.549999937719228,12,3,0.3507212698459625,TRUE,12,"theta_pi","dez"
-60.44999847412109,4.549999937719228,12,3,0.34868791699409485,TRUE,12,"theta_pi","dez"
-60.34999847412109,4.549999937719228,12,3,0.318791925907135,TRUE,12,"theta_pi","dez"
-60.249998474121085,4.549999937719228,12,3,0.32354438304901123,TRUE,12,"theta_pi","dez"
-61.249998474121085,4.449999941855061,12,3,0.3809249699115753,TRUE,12,"theta_pi","dez"
-61.14999847412109,4.449999941855061,12,3,0.3963071405887604,TRUE,12,"theta_pi","dez"
-61.04999847412109,4.449999941855061,12,3,0.39490845799446106,TRUE,12,"theta_pi","dez"
-60.94999847412109,4.449999941855061,12,3,0.36244162917137146,TRUE,12,"theta_pi","dez"
-60.84999847412109,4.449999941855061,12,3,0.39504173398017883,TRUE,12,"theta_pi","dez"
-60.749998474121085,4.449999941855061,12,3,0.3496306836605072,TRUE,12,"theta_pi","dez"
-60.64999847412109,4.449999941855061,12,3,0.3807537257671356,TRUE,12,"theta_pi","dez"
-60.54999847412109,4.449999941855061,12,3,0.36077040433883667,TRUE,12,"theta_pi","dez"
-60.44999847412109,4.449999941855061,12,3,0.358379065990448,TRUE,12,"theta_pi","dez"
-60.34999847412109,4.449999941855061,12,3,0.35999637842178345,TRUE,12,"theta_pi","dez"
-60.249998474121085,4.449999941855061,12,3,0.3370911777019501,TRUE,12,"theta_pi","dez"
-60.14999847412109,4.449999941855061,12,3,0.3642434775829315,TRUE,12,"theta_pi","dez"
-60.04999847412109,4.449999941855061,11,3,0.3219783306121826,TRUE,11,"theta_pi","nov"
-59.94999847412109,4.449999941855061,11,3,0.33135366439819336,TRUE,11,"theta_pi","nov"
-59.84999847412109,4.449999941855061,11,3,0.33422914147377014,TRUE,11,"theta_pi","nov"
-51.64999847412109,4.449999941855061,9,11,0.689099907875061,TRUE,9,"theta_pi","set"
-51.54999847412108,4.449999941855061,9,11,0.6942769885063171,TRUE,9,"theta_pi","set"
-61.44999847412109,4.349999945990893,12,3,0.375385046005249,TRUE,12,"theta_pi","dez"
-61.34999847412109,4.349999945990893,12,3,0.3596692383289337,TRUE,12,"theta_pi","dez"
-61.249998474121085,4.349999945990893,12,3,0.3538852035999298,TRUE,12,"theta_pi","dez"
-61.14999847412109,4.349999945990893,12,3,0.3695446252822876,TRUE,12,"theta_pi","dez"
-61.04999847412109,4.349999945990893,12,3,0.3624609410762787,TRUE,12,"theta_pi","dez"
-60.94999847412109,4.349999945990893,12,3,0.38312456011772156,TRUE,12,"theta_pi","dez"
-60.84999847412109,4.349999945990893,12,3,0.3656192123889923,TRUE,12,"theta_pi","dez"
-60.749998474121085,4.349999945990893,12,3,0.3424694240093231,TRUE,12,"theta_pi","dez"
-60.64999847412109,4.349999945990893,12,3,0.37161213159561157,TRUE,12,"theta_pi","dez"
-60.54999847412109,4.349999945990893,12,3,0.34016159176826477,TRUE,12,"theta_pi","dez"
-60.44999847412109,4.349999945990893,12,3,0.3702037036418915,TRUE,12,"theta_pi","dez"
-60.34999847412109,4.349999945990893,12,3,0.34902051091194153,TRUE,12,"theta_pi","dez"
-60.249998474121085,4.349999945990893,12,3,0.3459097445011139,TRUE,12,"theta_pi","dez"
-60.14999847412109,4.349999945990893,12,3,0.3643801510334015,TRUE,12,"theta_pi","dez"
-60.04999847412109,4.349999945990893,11,3,0.3447669744491577,TRUE,11,"theta_pi","nov"
-59.94999847412109,4.349999945990893,11,3,0.3366013765335083,TRUE,11,"theta_pi","nov"
-59.84999847412109,4.349999945990893,11,3,0.339840292930603,TRUE,11,"theta_pi","nov"
-59.749998474121085,4.349999945990893,11,3,0.34442055225372314,TRUE,11,"theta_pi","nov"
-51.64999847412109,4.349999945990893,9,11,0.6902135610580444,TRUE,9,"theta_pi","set"
-51.54999847412108,4.349999945990893,9,11,0.6942769885063171,TRUE,9,"theta_pi","set"
-51.44999847412109,4.349999945990893,9,11,0.6894562244415283,TRUE,9,"theta_pi","set"
-64.74999847412109,4.249999950126726,11,3,0.28171923756599426,FALSE,3,"ultimo_mes_seco","mar"
-61.749998474121085,4.249999950126726,12,3,0.3616650104522705,TRUE,12,"theta_pi","dez"
-61.64999847412109,4.249999950126726,12,3,0.3655720055103302,TRUE,12,"theta_pi","dez"
-61.54999847412109,4.249999950126726,12,3,0.38005515933036804,TRUE,12,"theta_pi","dez"
-61.44999847412109,4.249999950126726,12,3,0.3530016243457794,TRUE,12,"theta_pi","dez"
-61.34999847412109,4.249999950126726,12,3,0.34284186363220215,TRUE,12,"theta_pi","dez"
-61.249998474121085,4.249999950126726,12,3,0.3360821604728699,TRUE,12,"theta_pi","dez"
-61.14999847412109,4.249999950126726,12,3,0.3499865233898163,TRUE,12,"theta_pi","dez"
-61.04999847412109,4.249999950126726,12,3,0.36636602878570557,TRUE,12,"theta_pi","dez"
-60.94999847412109,4.249999950126726,12,3,0.3686755299568176,TRUE,12,"theta_pi","dez"
-60.84999847412109,4.249999950126726,12,3,0.38429170846939087,TRUE,12,"theta_pi","dez"
-60.749998474121085,4.249999950126726,12,3,0.38414907455444336,TRUE,12,"theta_pi","dez"
-60.64999847412109,4.249999950126726,12,3,0.4127359688282013,TRUE,12,"theta_pi","dez"
-60.54999847412109,4.249999950126726,12,3,0.40607044100761414,TRUE,12,"theta_pi","dez"
-60.44999847412109,4.249999950126726,12,3,0.378017783164978,TRUE,12,"theta_pi","dez"
-60.34999847412109,4.249999950126726,12,3,0.39059439301490784,TRUE,12,"theta_pi","dez"
-60.249998474121085,4.249999950126726,12,3,0.3361903131008148,TRUE,12,"theta_pi","dez"
-60.14999847412109,4.249999950126726,12,3,0.344483882188797,TRUE,12,"theta_pi","dez"
-60.04999847412109,4.249999950126726,12,3,0.33634647727012634,TRUE,12,"theta_pi","dez"
-59.94999847412109,4.249999950126726,11,3,0.33248233795166016,TRUE,11,"theta_pi","nov"
-59.84999847412109,4.249999950126726,11,3,0.3438342809677124,TRUE,11,"theta_pi","nov"
-59.749998474121085,4.249999950126726,11,3,0.3404896855354309,TRUE,11,"theta_pi","nov"
-51.54999847412108,4.249999950126726,9,11,0.6831901669502258,TRUE,9,"theta_pi","set"
-51.44999847412109,4.249999950126726,9,11,0.6899802088737488,TRUE,9,"theta_pi","set"
-51.34999847412109,4.249999950126726,9,11,0.6956281065940857,TRUE,9,"theta_pi","set"
-64.74999847412109,4.149999954262558,11,2,0.2882169187068939,FALSE,2,"ultimo_mes_seco","fev"
-64.64999847412109,4.149999954262558,11,2,0.2916083037853241,FALSE,2,"ultimo_mes_seco","fev"
-62.44999847412109,4.149999954262558,12,2,0.2785278260707855,FALSE,2,"ultimo_mes_seco","fev"
-62.04999847412109,4.149999954262558,12,3,0.30696359276771545,TRUE,12,"theta_pi","dez"
-61.84999847412109,4.149999954262558,12,3,0.3756061792373657,TRUE,12,"theta_pi","dez"
-61.749998474121085,4.149999954262558,12,3,0.3720242977142334,TRUE,12,"theta_pi","dez"
-61.64999847412109,4.149999954262558,12,3,0.36160561442375183,TRUE,12,"theta_pi","dez"
-61.54999847412109,4.149999954262558,12,3,0.35838642716407776,TRUE,12,"theta_pi","dez"
-61.44999847412109,4.149999954262558,12,3,0.3816164433956146,TRUE,12,"theta_pi","dez"
-61.34999847412109,4.149999954262558,12,3,0.32417193055152893,TRUE,12,"theta_pi","dez"
-61.249998474121085,4.149999954262558,12,3,0.3339488208293915,TRUE,12,"theta_pi","dez"
-61.14999847412109,4.149999954262558,12,3,0.35465115308761597,TRUE,12,"theta_pi","dez"
-61.04999847412109,4.149999954262558,12,3,0.33285561203956604,TRUE,12,"theta_pi","dez"
-60.94999847412109,4.149999954262558,12,3,0.3717443645000458,TRUE,12,"theta_pi","dez"
-60.84999847412109,4.149999954262558,12,3,0.377137690782547,TRUE,12,"theta_pi","dez"
-60.749998474121085,4.149999954262558,1,3,0.3841802179813385,TRUE,1,"theta_pi","jan"
-60.64999847412109,4.149999954262558,12,3,0.4099591374397278,TRUE,12,"theta_pi","dez"
-60.54999847412109,4.149999954262558,12,3,0.37334251403808594,TRUE,12,"theta_pi","dez"
-60.44999847412109,4.149999954262558,12,3,0.34489482641220093,TRUE,12,"theta_pi","dez"
-60.34999847412109,4.149999954262558,12,3,0.4001781940460205,TRUE,12,"theta_pi","dez"
-60.249998474121085,4.149999954262558,12,3,0.36626872420310974,TRUE,12,"theta_pi","dez"
-60.14999847412109,4.149999954262558,12,3,0.3274590075016022,TRUE,12,"theta_pi","dez"
-60.04999847412109,4.149999954262558,12,3,0.3424597382545471,TRUE,12,"theta_pi","dez"
-59.94999847412109,4.149999954262558,11,3,0.3366607427597046,TRUE,11,"theta_pi","nov"
-59.84999847412109,4.149999954262558,12,3,0.34228283166885376,TRUE,12,"theta_pi","dez"
-59.749998474121085,4.149999954262558,11,3,0.34061306715011597,TRUE,11,"theta_pi","nov"
-51.54999847412108,4.149999954262558,9,11,0.742277979850769,TRUE,9,"theta_pi","set"
-51.44999847412109,4.149999954262558,9,11,0.695613443851471,TRUE,9,"theta_pi","set"
-51.34999847412109,4.149999954262558,9,11,0.7025130391120911,TRUE,9,"theta_pi","set"
-51.249998474121085,4.149999954262558,9,11,0.7049433588981628,TRUE,9,"theta_pi","set"
-64.64999847412109,4.0499999583983906,11,3,0.2873014807701111,FALSE,3,"ultimo_mes_seco","mar"
-64.54999847412108,4.0499999583983906,11,2,0.27894654870033264,FALSE,2,"ultimo_mes_seco","fev"
-64.44999847412109,4.0499999583983906,11,3,0.2905881702899933,FALSE,3,"ultimo_mes_seco","mar"
-64.3499984741211,4.0499999583983906,11,3,0.2983274459838867,FALSE,3,"ultimo_mes_seco","mar"
-64.24999847412109,4.0499999583983906,11,2,0.31107720732688904,TRUE,11,"theta_pi","nov"
-64.14999847412109,4.0499999583983906,11,3,0.253758043050766,FALSE,3,"ultimo_mes_seco","mar"
-62.44999847412109,4.0499999583983906,11,2,0.2807122468948364,FALSE,2,"ultimo_mes_seco","fev"
-62.34999847412109,4.0499999583983906,11,3,0.2868767976760864,FALSE,3,"ultimo_mes_seco","mar"
-62.249998474121085,4.0499999583983906,12,3,0.2972949147224426,FALSE,3,"ultimo_mes_seco","mar"
-62.14999847412109,4.0499999583983906,12,3,0.30935850739479065,TRUE,12,"theta_pi","dez"
-62.04999847412109,4.0499999583983906,12,3,0.33062267303466797,TRUE,12,"theta_pi","dez"
-61.94999847412109,4.0499999583983906,12,3,0.3533613979816437,TRUE,12,"theta_pi","dez"
-61.84999847412109,4.0499999583983906,12,3,0.37644436955451965,TRUE,12,"theta_pi","dez"
-61.749998474121085,4.0499999583983906,12,3,0.39107608795166016,TRUE,12,"theta_pi","dez"
-61.64999847412109,4.0499999583983906,12,3,0.3878653645515442,TRUE,12,"theta_pi","dez"
-61.54999847412109,4.0499999583983906,12,3,0.38910433650016785,TRUE,12,"theta_pi","dez"
-61.44999847412109,4.0499999583983906,12,3,0.36643147468566895,TRUE,12,"theta_pi","dez"
-61.34999847412109,4.0499999583983906,12,3,0.35639917850494385,TRUE,12,"theta_pi","dez"
-61.249998474121085,4.0499999583983906,12,3,0.3315218687057495,TRUE,12,"theta_pi","dez"
-61.14999847412109,4.0499999583983906,12,3,0.3023070693016052,TRUE,12,"theta_pi","dez"
-61.04999847412109,4.0499999583983906,12,3,0.3340754210948944,TRUE,12,"theta_pi","dez"
-60.94999847412109,4.0499999583983906,1,3,0.3267962634563446,TRUE,1,"theta_pi","jan"
-60.84999847412109,4.0499999583983906,12,3,0.3324471116065979,TRUE,12,"theta_pi","dez"
-60.749998474121085,4.0499999583983906,1,3,0.36842650175094604,TRUE,1,"theta_pi","jan"
-60.64999847412109,4.0499999583983906,12,3,0.36214497685432434,TRUE,12,"theta_pi","dez"
-60.54999847412109,4.0499999583983906,12,3,0.35843175649642944,TRUE,12,"theta_pi","dez"
-60.44999847412109,4.0499999583983906,12,3,0.35251545906066895,TRUE,12,"theta_pi","dez"
-60.34999847412109,4.0499999583983906,12,3,0.378099650144577,TRUE,12,"theta_pi","dez"
-60.249998474121085,4.0499999583983906,12,3,0.37793591618537903,TRUE,12,"theta_pi","dez"
-60.14999847412109,4.0499999583983906,12,3,0.35886186361312866,TRUE,12,"theta_pi","dez"
-60.04999847412109,4.0499999583983906,12,3,0.3619565963745117,TRUE,12,"theta_pi","dez"
-59.94999847412109,4.0499999583983906,12,3,0.3514197766780853,TRUE,12,"theta_pi","dez"
-59.84999847412109,4.0499999583983906,11,3,0.3340558409690857,TRUE,11,"theta_pi","nov"
-59.749998474121085,4.0499999583983906,11,3,0.3305196464061737,TRUE,11,"theta_pi","nov"
-59.64999847412109,4.0499999583983906,12,3,0.3652914762496948,TRUE,12,"theta_pi","dez"
-51.64999847412109,4.0499999583983906,9,11,0.6778663992881775,TRUE,9,"theta_pi","set"
-51.54999847412108,4.0499999583983906,9,11,0.742277979850769,TRUE,9,"theta_pi","set"
-51.44999847412109,4.0499999583983906,9,11,0.6988131403923035,TRUE,9,"theta_pi","set"
-51.34999847412109,4.0499999583983906,9,11,0.7076094746589661,TRUE,9,"theta_pi","set"
-51.249998474121085,4.0499999583983906,9,11,0.7089714407920837,TRUE,9,"theta_pi","set"
-64.54999847412108,3.949999962534223,11,3,0.2762342095375061,FALSE,3,"ultimo_mes_seco","mar"
-64.44999847412109,3.949999962534223,11,3,0.2872135639190674,FALSE,3,"ultimo_mes_seco","mar"
-64.3499984741211,3.949999962534223,11,3,0.29687628149986267,FALSE,3,"ultimo_mes_seco","mar"
-64.24999847412109,3.949999962534223,11,3,0.3051507771015167,TRUE,11,"theta_pi","nov"
-64.14999847412109,3.949999962534223,11,3,0.23708148300647736,FALSE,3,"ultimo_mes_seco","mar"
-64.04999847412108,3.949999962534223,11,3,0.3111724257469177,TRUE,11,"theta_pi","nov"
-63.64999847412109,3.949999962534223,11,2,0.28780168294906616,FALSE,2,"ultimo_mes_seco","fev"
-63.34999847412109,3.949999962534223,11,2,0.2973654866218567,FALSE,2,"ultimo_mes_seco","fev"
-63.249998474121085,3.949999962534223,11,2,0.3022547662258148,TRUE,11,"theta_pi","nov"
-62.749998474121085,3.949999962534223,11,2,0.3180909752845764,TRUE,11,"theta_pi","nov"
-62.64999847412109,3.949999962534223,11,2,0.2757253050804138,FALSE,2,"ultimo_mes_seco","fev"
-62.54999847412109,3.949999962534223,11,2,0.2563786804676056,FALSE,2,"ultimo_mes_seco","fev"
-62.44999847412109,3.949999962534223,11,3,0.25927358865737915,FALSE,3,"ultimo_mes_seco","mar"
-62.34999847412109,3.949999962534223,11,3,0.277321457862854,FALSE,3,"ultimo_mes_seco","mar"
-62.249998474121085,3.949999962534223,12,3,0.2921559512615204,FALSE,3,"ultimo_mes_seco","mar"
-62.14999847412109,3.949999962534223,12,3,0.30520913004875183,TRUE,12,"theta_pi","dez"
-62.04999847412109,3.949999962534223,12,3,0.34260693192481995,TRUE,12,"theta_pi","dez"
-61.94999847412109,3.949999962534223,12,3,0.37168124318122864,TRUE,12,"theta_pi","dez"
-61.84999847412109,3.949999962534223,12,3,0.375211626291275,TRUE,12,"theta_pi","dez"
-61.749998474121085,3.949999962534223,12,3,0.39125290513038635,TRUE,12,"theta_pi","dez"
-61.64999847412109,3.949999962534223,12,3,0.4110844135284424,TRUE,12,"theta_pi","dez"
-61.54999847412109,3.949999962534223,12,3,0.38857024908065796,TRUE,12,"theta_pi","dez"
-61.44999847412109,3.949999962534223,12,3,0.34182387590408325,TRUE,12,"theta_pi","dez"
-61.34999847412109,3.949999962534223,12,3,0.33754777908325195,TRUE,12,"theta_pi","dez"
-61.249998474121085,3.949999962534223,12,3,0.3163134753704071,TRUE,12,"theta_pi","dez"
-61.14999847412109,3.949999962534223,12,3,0.297033429145813,FALSE,3,"ultimo_mes_seco","mar"
-61.04999847412109,3.949999962534223,12,3,0.34192562103271484,TRUE,12,"theta_pi","dez"
-60.94999847412109,3.949999962534223,12,3,0.32116952538490295,TRUE,12,"theta_pi","dez"
-60.84999847412109,3.949999962534223,12,3,0.3317936956882477,TRUE,12,"theta_pi","dez"
-60.749998474121085,3.949999962534223,12,3,0.37877023220062256,TRUE,12,"theta_pi","dez"
-60.64999847412109,3.949999962534223,12,3,0.36473727226257324,TRUE,12,"theta_pi","dez"
-60.54999847412109,3.949999962534223,12,3,0.3428323566913605,TRUE,12,"theta_pi","dez"
-60.44999847412109,3.949999962534223,12,3,0.356599360704422,TRUE,12,"theta_pi","dez"
-60.34999847412109,3.949999962534223,12,3,0.3677961826324463,TRUE,12,"theta_pi","dez"
-60.249998474121085,3.949999962534223,12,3,0.3689176142215729,TRUE,12,"theta_pi","dez"
-60.14999847412109,3.949999962534223,12,3,0.3712497651576996,TRUE,12,"theta_pi","dez"
-60.04999847412109,3.949999962534223,12,3,0.38269126415252686,TRUE,12,"theta_pi","dez"
-59.94999847412109,3.949999962534223,11,3,0.3627789616584778,TRUE,11,"theta_pi","nov"
-59.84999847412109,3.949999962534223,11,3,0.34829190373420715,TRUE,11,"theta_pi","nov"
-59.749998474121085,3.949999962534223,12,3,0.3624238669872284,TRUE,12,"theta_pi","dez"
-59.64999847412109,3.949999962534223,11,3,0.3402850925922394,TRUE,11,"theta_pi","nov"
-59.54999847412109,3.949999962534223,11,3,0.3383232057094574,TRUE,11,"theta_pi","nov"
-51.749998474121085,3.949999962534223,9,11,0.6692454814910889,TRUE,9,"theta_pi","set"
-51.64999847412109,3.949999962534223,9,11,0.674548327922821,TRUE,9,"theta_pi","set"
-51.54999847412108,3.949999962534223,9,11,0.7334414124488831,TRUE,9,"theta_pi","set"
-51.44999847412109,3.949999962534223,9,11,0.6976945996284485,TRUE,9,"theta_pi","set"
-51.34999847412109,3.949999962534223,9,11,0.70597904920578,TRUE,9,"theta_pi","set"
-51.249998474121085,3.949999962534223,9,11,0.7160372734069824,TRUE,9,"theta_pi","set"
-64.44999847412109,3.8499999666700555,11,3,0.286836177110672,FALSE,3,"ultimo_mes_seco","mar"
-64.3499984741211,3.8499999666700555,11,3,0.3068188428878784,TRUE,11,"theta_pi","nov"
-64.24999847412109,3.8499999666700555,11,3,0.3001548647880554,TRUE,11,"theta_pi","nov"
-64.14999847412109,3.8499999666700555,11,3,0.25089552998542786,FALSE,3,"ultimo_mes_seco","mar"
-64.04999847412108,3.8499999666700555,11,3,0.27332955598831177,FALSE,3,"ultimo_mes_seco","mar"
-63.94999847412109,3.8499999666700555,11,2,0.27007603645324707,FALSE,2,"ultimo_mes_seco","fev"
-63.84999847412109,3.8499999666700555,11,2,0.276731938123703,FALSE,2,"ultimo_mes_seco","fev"
-63.749998474121085,3.8499999666700555,11,2,0.2680521011352539,FALSE,2,"ultimo_mes_seco","fev"
-63.64999847412109,3.8499999666700555,11,2,0.30616897344589233,TRUE,11,"theta_pi","nov"
-63.54999847412109,3.8499999666700555,11,2,0.2938726842403412,FALSE,2,"ultimo_mes_seco","fev"
-63.44999847412109,3.8499999666700555,11,2,0.2962183952331543,FALSE,2,"ultimo_mes_seco","fev"
-63.34999847412109,3.8499999666700555,11,2,0.29254108667373657,FALSE,2,"ultimo_mes_seco","fev"
-63.249998474121085,3.8499999666700555,11,2,0.265619695186615,FALSE,2,"ultimo_mes_seco","fev"
-62.749998474121085,3.8499999666700555,11,2,0.30609968304634094,TRUE,11,"theta_pi","nov"
-62.64999847412109,3.8499999666700555,11,2,0.28102290630340576,FALSE,2,"ultimo_mes_seco","fev"
-62.54999847412109,3.8499999666700555,11,3,0.25737836956977844,FALSE,3,"ultimo_mes_seco","mar"
-62.44999847412109,3.8499999666700555,11,3,0.2828606367111206,FALSE,3,"ultimo_mes_seco","mar"
-62.34999847412109,3.8499999666700555,11,3,0.2626805603504181,FALSE,3,"ultimo_mes_seco","mar"
-62.249998474121085,3.8499999666700555,11,3,0.2809411287307739,FALSE,3,"ultimo_mes_seco","mar"
-62.14999847412109,3.8499999666700555,12,3,0.28352978825569153,FALSE,3,"ultimo_mes_seco","mar"
-62.04999847412109,3.8499999666700555,12,3,0.324301153421402,TRUE,12,"theta_pi","dez"
-61.94999847412109,3.8499999666700555,12,3,0.384625643491745,TRUE,12,"theta_pi","dez"
-61.84999847412109,3.8499999666700555,12,3,0.38146987557411194,TRUE,12,"theta_pi","dez"
-61.749998474121085,3.8499999666700555,11,3,0.3529665172100067,TRUE,11,"theta_pi","nov"
-61.64999847412109,3.8499999666700555,12,3,0.4168212115764618,TRUE,12,"theta_pi","dez"
-61.54999847412109,3.8499999666700555,12,3,0.3847029507160187,TRUE,12,"theta_pi","dez"
-61.44999847412109,3.8499999666700555,12,3,0.3382216691970825,TRUE,12,"theta_pi","dez"
-61.34999847412109,3.8499999666700555,12,3,0.34117093682289124,TRUE,12,"theta_pi","dez"
-61.249998474121085,3.8499999666700555,12,3,0.32700788974761963,TRUE,12,"theta_pi","dez"
-61.14999847412109,3.8499999666700555,12,3,0.317862868309021,TRUE,12,"theta_pi","dez"
-61.04999847412109,3.8499999666700555,12,3,0.3129364848136902,TRUE,12,"theta_pi","dez"
-60.94999847412109,3.8499999666700555,12,3,0.35609814524650574,TRUE,12,"theta_pi","dez"
-60.84999847412109,3.8499999666700555,12,3,0.3241746425628662,TRUE,12,"theta_pi","dez"
-60.749998474121085,3.8499999666700555,12,3,0.3274574279785156,TRUE,12,"theta_pi","dez"
-60.64999847412109,3.8499999666700555,12,3,0.34702348709106445,TRUE,12,"theta_pi","dez"
-60.54999847412109,3.8499999666700555,12,3,0.3509070873260498,TRUE,12,"theta_pi","dez"
-60.44999847412109,3.8499999666700555,12,3,0.3654717803001404,TRUE,12,"theta_pi","dez"
-60.34999847412109,3.8499999666700555,12,3,0.36398422718048096,TRUE,12,"theta_pi","dez"
-60.249998474121085,3.8499999666700555,12,3,0.36779943108558655,TRUE,12,"theta_pi","dez"
-60.14999847412109,3.8499999666700555,12,3,0.39744263887405396,TRUE,12,"theta_pi","dez"
-60.04999847412109,3.8499999666700555,12,3,0.37442657351493835,TRUE,12,"theta_pi","dez"
-59.94999847412109,3.8499999666700555,12,3,0.37450945377349854,TRUE,12,"theta_pi","dez"
-59.84999847412109,3.8499999666700555,11,3,0.3711850345134735,TRUE,11,"theta_pi","nov"
-59.749998474121085,3.8499999666700555,11,3,0.39188769459724426,TRUE,11,"theta_pi","nov"
-59.64999847412109,3.8499999666700555,12,3,0.3809612989425659,TRUE,12,"theta_pi","dez"
-51.749998474121085,3.8499999666700555,9,11,0.6812873482704163,TRUE,9,"theta_pi","set"
-51.64999847412109,3.8499999666700555,9,11,0.6868876218795776,TRUE,9,"theta_pi","set"
-51.54999847412108,3.8499999666700555,9,11,0.6948902606964111,TRUE,9,"theta_pi","set"
-51.44999847412109,3.8499999666700555,9,11,0.7387231588363647,TRUE,9,"theta_pi","set"
-51.34999847412109,3.8499999666700555,9,11,0.7087768316268921,TRUE,9,"theta_pi","set"
-51.249998474121085,3.8499999666700555,9,11,0.7146204710006714,TRUE,9,"theta_pi","set"
-51.14999847412109,3.8499999666700555,9,11,0.7170543670654297,TRUE,9,"theta_pi","set"
-64.3499984741211,3.749999970805888,11,3,0.29496297240257263,FALSE,3,"ultimo_mes_seco","mar"
-64.24999847412109,3.749999970805888,11,3,0.30067673325538635,TRUE,11,"theta_pi","nov"
