"codigo","nome","estado","lat","long","network","year.size","is_sul","rbar","classe_rbar","confia_theta","theta","mes_oposto","mes_oposto_nome","mes_relatorio","mes_relatorio_nome","n_meses_secos","seco_frac","mes_artigo","mes_hibrido_rbar","fonte_hibrido_rbar","mes_hibrido_nome"
"339007","Itapipoca","CE",-3.3833,-39.8333,"Hidroweb diário",48,FALSE,0.7362181333898958,"alta (>=0.3)",TRUE,1.6527594371941634,10,"out",12,"dez",7,0.15,8,10,"theta_pi","out"
"339009","Itapipoca","CE",-3.5667,-39.6333,"Hidroweb diário",46,FALSE,0.8260830108979135,"alta (>=0.3)",TRUE,1.3132804746585487,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"339012","Uruburetama","CE",-3.45,-39.4167,"Hidroweb diário",33,FALSE,0.7774277716944952,"alta (>=0.3)",TRUE,1.494790848916822,9,"set",12,"dez",6,0.15,9,9,"theta_pi","set"
"339014","Itapajé","CE",-3.6833,-39.5833,"Hidroweb diário",96,FALSE,0.8068242434919354,"alta (>=0.3)",TRUE,1.3139646085665095,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"339016","Itapipoca","CE",-3.2675,-39.6475,"Hidroweb diário",67,FALSE,0.775881144466642,"alta (>=0.3)",TRUE,1.3842457744578929,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"339017","Itapipoca","CE",-3.0667,-39.6167,"Hidroweb diário",36,FALSE,0.8345932912930807,"alta (>=0.3)",TRUE,1.5072387694760527,9,"set",12,"dez",6,0.15,10,9,"theta_pi","set"
"339018","Irauçuba","CE",-3.7333,-39.7833,"Hidroweb diário",85,FALSE,0.8287929614277374,"alta (>=0.3)",TRUE,1.3713719414817562,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"339019","Pentecoste","CE",-3.9167,-39.1333,"Hidroweb diário",33,FALSE,0.7828234148899409,"alta (>=0.3)",TRUE,1.5375430216980055,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"339020","Itapajé","CE",-3.7333,-39.5333,"Hidroweb diário",51,FALSE,0.7955346115335785,"alta (>=0.3)",TRUE,1.6141034183884024,10,"out",12,"dez",6,0.15,8,10,"theta_pi","out"
"339021","Irauçuba","CE",-3.8667,-39.8667,"Hidroweb diário",56,FALSE,0.7890396505740608,"alta (>=0.3)",TRUE,1.4341943961057295,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"339022","Pentecoste","CE",-3.9333,-39.0667,"Hidroweb diário",32,FALSE,0.832052588829272,"alta (>=0.3)",TRUE,1.6221167647800403,10,"out",1,"jan",7,0.15,8,10,"theta_pi","out"
"339023","Miraima","CE",-3.5667,-39.9667,"Hidroweb diário",94,FALSE,0.8220696449008649,"alta (>=0.3)",TRUE,1.3127274983846082,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"339024","Trairi","CE",-3.1833,-39.3667,"Hidroweb diário",71,FALSE,0.7873404079176092,"alta (>=0.3)",TRUE,1.450755544654637,9,"set",12,"dez",6,0.15,11,9,"theta_pi","set"
"339025","Itapipoca","CE",-3.5167,-39.4167,"Hidroweb diário",32,FALSE,0.8187002544835003,"alta (>=0.3)",TRUE,1.3362137433532186,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"339026","Paracuru","CE",-3.41436,-39.030028,"Hidroweb diário",79,FALSE,0.7978978876085886,"alta (>=0.3)",TRUE,1.481110452697459,9,"set",12,"dez",6,0.15,10,9,"theta_pi","set"
"339028","São Luís do Curu","CE",-3.6739,-39.2417,"Hidroweb diário",104,FALSE,0.8385478889753716,"alta (>=0.3)",TRUE,1.659430704268752,10,"out",12,"dez",7,0.15,8,10,"theta_pi","out"
"339030","Trairi","CE",-3.2833,-39.25,"Hidroweb diário",63,FALSE,0.7303816147423225,"alta (>=0.3)",TRUE,1.5287779941270028,9,"set",12,"dez",6,0.15,9,9,"theta_pi","set"
"339031","Itapajé","CE",-3.9333,-39.5667,"Hidroweb diário",46,FALSE,0.8010153053412337,"alta (>=0.3)",TRUE,1.6320325575251076,10,"out",12,"dez",6,0.15,7,10,"theta_pi","out"
"339034","Uruburetama","CE",-3.6167,-39.5,"Hidroweb diário",83,FALSE,0.7408000838863622,"alta (>=0.3)",TRUE,1.4723252020617836,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"339036","Paracuru","CE",-3.4167,-39.0333,"Hidroweb diário",49,FALSE,0.7155727411615979,"alta (>=0.3)",TRUE,1.532279699658056,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"339037","Itapajé","CE",-3.68,-39.58,"Hidroweb diário",53,FALSE,0.7101413390099324,"alta (>=0.3)",TRUE,1.4664139834908614,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"339040","Paraipaba","CE",-3.4,-39.1667,"Hidroweb diário",47,FALSE,0.7298271658876092,"alta (>=0.3)",TRUE,1.6071880170537016,10,"out",12,"dez",6,0.15,8,10,"theta_pi","out"
"339045","Apuiares","CE",-3.9453,-39.4111,"Hidroweb diário",34,FALSE,0.73866922861489,"alta (>=0.3)",TRUE,1.4738866733099119,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"339048","Amontada","CE",-3.3639,-39.8306,"Hidroweb diário",35,FALSE,0.7739073856026714,"alta (>=0.3)",TRUE,1.3975656738509463,9,"set",12,"dez",7,0.15,6,9,"theta_pi","set"
"339051","Apuiares","CE",-3.95,-39.4333,"Hidroweb diário",45,FALSE,0.7583933796529223,"alta (>=0.3)",TRUE,1.4856101304094802,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"339053","Irauçuba","CE",-3.7333,-39.75,"Hidroweb diário",44,FALSE,0.7478813744586699,"alta (>=0.3)",TRUE,1.4293663746594103,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"339070","Tejuçuoca","CE",-3.9833,-39.5833,"Hidroweb diário",36,FALSE,0.7536954332095633,"alta (>=0.3)",TRUE,1.3387644311896687,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"339074","Umirim","CE",-3.6667,-39.35,"Hidroweb diário",37,FALSE,0.7984838334003657,"alta (>=0.3)",TRUE,1.352984587705582,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"339075","Tururu","CE",-3.6,-39.45,"Hidroweb diário",39,FALSE,0.8039994684250373,"alta (>=0.3)",TRUE,1.3785524720744562,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"339078","São Luís do Curu","CE",-3.6667,-39.2667,"Hidroweb diário",52,FALSE,0.7792310715763687,"alta (>=0.3)",TRUE,1.5235750582322958,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"339084","Itapipoca","CE",-3.5,-39.5667,"Hidroweb diário",51,FALSE,0.785136527724358,"alta (>=0.3)",TRUE,1.294574139503526,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"340000","Sobral","CE",-3.8833,-40.0167,"Hidroweb diário",50,FALSE,0.7512222341591852,"alta (>=0.3)",TRUE,1.1733278104751612,9,"set",1,"jan",8,0.15,7,9,"theta_pi","set"
"340001","Coreaú","CE",-3.6167,-40.8167,"Hidroweb diário",60,FALSE,0.7303271598437975,"alta (>=0.3)",TRUE,1.351378311633778,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340002","Sobral","CE",-3.7667,-40.5,"Hidroweb diário",41,FALSE,0.7535527733657607,"alta (>=0.3)",TRUE,1.3099720731803717,9,"set",1,"jan",10,0.15,1,9,"theta_pi","set"
"340003","Sobral","CE",-3.9,-40.0167,"Hidroweb diário",51,FALSE,0.7471106069857464,"alta (>=0.3)",TRUE,1.289705982573004,9,"set",1,"jan",8,0.15,6,9,"theta_pi","set"
"340005","Forquilha","CE",-3.8,-40.25,"Hidroweb diário",92,FALSE,0.7725378556375839,"alta (>=0.3)",TRUE,1.3014341104526164,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340007","Massapê","CE",-3.5,-40.2667,"Hidroweb diário",78,FALSE,0.7804559974914524,"alta (>=0.3)",TRUE,1.3601376711339044,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"340008","Martinópole","CE",-3.2333,-40.6833,"Hidroweb diário",64,FALSE,0.7732192608418241,"alta (>=0.3)",TRUE,1.3482696755046641,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"340009","Sobral","CE",-3.7667,-40.0333,"Hidroweb diário",56,FALSE,0.8261779820470622,"alta (>=0.3)",TRUE,1.4036465029491232,9,"set",12,"dez",7,0.15,6,9,"theta_pi","set"
"340010","Santana do Acaraú","CE",-3.4,-40.2667,"Hidroweb diário",58,FALSE,0.8105404832404887,"alta (>=0.3)",TRUE,1.4657100485052332,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340011","Sobral","CE",-3.6667,-40.3667,"Hidroweb diário",59,FALSE,0.73207990124596245,"alta (>=0.3)",TRUE,1.3926562401146176,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"340012","Senador Sá","CE",-3.1667,-40.4333,"Hidroweb diário",79,FALSE,0.8212570256244127,"alta (>=0.3)",TRUE,1.392867393935997,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"340013","Moraújo","CE",-3.5167,-40.6167,"Hidroweb diário",58,FALSE,0.8074107425765171,"alta (>=0.3)",TRUE,1.3679842022251467,9,"set",1,"jan",8,0.15,7,9,"theta_pi","set"
"340014","Carire","CE",-3.95,-40.4667,"Hidroweb diário",113,FALSE,0.7324603057665323,"alta (>=0.3)",TRUE,1.3886223596235792,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340015","Frecheirinha","CE",-3.7667,-40.8167,"Hidroweb diário",86,FALSE,0.7562561250252593,"alta (>=0.3)",TRUE,1.316970364576444,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"340016","Granja","CE",-3.1167,-40.8333,"Hidroweb diário",58,FALSE,0.7474412635697241,"alta (>=0.3)",TRUE,1.3112539387640365,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340017","Granja","CE",-3.1333,-40.8333,"Hidroweb diário",52,FALSE,0.8257474602136307,"alta (>=0.3)",TRUE,1.1609621848107312,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340018","Ibiapina","CE",-3.9167,-40.8833,"Hidroweb diário",112,FALSE,0.7612666990968099,"alta (>=0.3)",TRUE,1.3359190134501566,9,"set",12,"dez",6,0.15,9,9,"theta_pi","set"
"340019","Granja","CE",-3.3833,-40.9167,"Hidroweb diário",51,FALSE,0.79533002687355,"alta (>=0.3)",TRUE,1.3300218144486982,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"340020","Marco","CE",-3.15,-40.15,"Hidroweb diário",64,FALSE,0.8445448002140283,"alta (>=0.3)",TRUE,1.2986653182965966,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"340023","Mucambo","CE",-3.9,-40.7667,"Hidroweb diário",90,FALSE,0.7004407334153494,"alta (>=0.3)",TRUE,1.2105791790505682,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"340025","Uruoca","CE",-3.3667,-40.7833,"Hidroweb diário",34,FALSE,0.7586642984643622,"alta (>=0.3)",TRUE,1.4699296018014258,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"340026","Granja","CE",-3.0333,-40.6667,"Hidroweb diário",31,FALSE,0.816413919082196,"alta (>=0.3)",TRUE,1.439323979837542,9,"set",1,"jan",12,0.15,1,9,"theta_pi","set"
"340029","Carire","CE",-3.85,-40.5333,"Hidroweb diário",42,FALSE,0.7704259969256331,"alta (>=0.3)",TRUE,1.4096109877870655,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"340030","Tianguá","CE",-3.7333,-40.9833,"Hidroweb diário",111,FALSE,0.7233536141745561,"alta (>=0.3)",TRUE,1.211076997946887,9,"set",12,"dez",7,0.15,9,9,"theta_pi","set"
"340031","Ubajara","CE",-3.85,-40.9167,"Hidroweb diário",113,FALSE,0.7638742329402636,"alta (>=0.3)",TRUE,1.3514636050280433,9,"set",12,"dez",6,0.15,9,9,"theta_pi","set"
"340035","Sobral","CE",-3.7167,-40.0167,"Hidroweb diário",61,FALSE,0.7869763538850483,"alta (>=0.3)",TRUE,1.2936610372674706,9,"set",1,"jan",9,0.15,6,9,"theta_pi","set"
"340038","Santana do Acaraú","CE",-3.4667,-40.2,"Hidroweb diário",69,FALSE,0.7596453151648512,"alta (>=0.3)",TRUE,1.3875425872462588,9,"set",12,"dez",7,0.15,6,9,"theta_pi","set"
"340039","Uruoca","CE",-3.3167,-40.5667,"Hidroweb diário",81,FALSE,0.7480836480014652,"alta (>=0.3)",TRUE,1.3807356095494236,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340041","Meruoca","CE",-3.45,-40.4833,"Hidroweb diário",83,FALSE,0.7658924201338903,"alta (>=0.3)",TRUE,1.2559260940607935,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"340045","Sobral","CE",-3.7,-40.35,"Hidroweb diário",98,FALSE,0.8055554264309353,"alta (>=0.3)",TRUE,1.4291139920265157,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"340049","Massapê","CE",-3.5333,-40.3333,"Hidroweb diário",91,FALSE,0.7487096740986169,"alta (>=0.3)",TRUE,1.3631430648591691,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340064","Sobral","CE",-3.6967,-40.34,"Hidroweb diário",34,FALSE,0.7875845585671593,"alta (>=0.3)",TRUE,1.2594500007598142,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"340066","Alcantaras","CE",-3.5833,-40.55,"Hidroweb diário",40,FALSE,0.8117515460156434,"alta (>=0.3)",TRUE,1.3170600616069228,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340067","Bela Cruz","CE",-3.0575,-40.1683,"Hidroweb diário",46,FALSE,0.8002290535037466,"alta (>=0.3)",TRUE,1.3728520980176928,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340080","Morrinhos","CE",-3.2333,-40.1167,"Hidroweb diário",42,FALSE,0.7626097165148852,"alta (>=0.3)",TRUE,1.3065972627702873,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"340102","Coreaú","CE",-3.5667,-40.65,"Hidroweb diário",48,FALSE,0.8234240789779376,"alta (>=0.3)",TRUE,1.348743849594336,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340103","Senador Sá","CE",-3.35,-40.4667,"Hidroweb diário",45,FALSE,0.7853645973031389,"alta (>=0.3)",TRUE,1.2099425289315298,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340107","Groairas","CE",-3.9167,-40.3833,"Hidroweb diário",44,FALSE,0.7996370214789501,"alta (>=0.3)",TRUE,1.3154913626142744,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340108","Moraújo","CE",-3.4667,-40.6833,"Hidroweb diário",36,FALSE,0.7560722640673786,"alta (>=0.3)",TRUE,1.5039072368209128,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340109","Pacujá","CE",-3.9833,-40.7,"Hidroweb diário",45,FALSE,0.7310284613737945,"alta (>=0.3)",TRUE,1.180184106799075,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"340113","Meruoca","CE",-3.55,-40.45,"Hidroweb diário",47,FALSE,0.7348064005316409,"alta (>=0.3)",TRUE,1.2871776025840815,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"341010","Chaval","CE",-3.0333,-41.2333,"Hidroweb diário",75,FALSE,0.7953765446136145,"alta (>=0.3)",TRUE,1.2530911932090736,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"341014","Ibiapina","CE",-4.0328,-41.0831,"Hidroweb diário",33,FALSE,0.759956768597665,"alta (>=0.3)",TRUE,1.382459940011649,9,"set",12,"dez",7,0.15,6,9,"theta_pi","set"
"341015","Viçosa do Ceará","CE",-3.5667,-41.3333,"Hidroweb diário",34,FALSE,0.7293837134703169,"alta (>=0.3)",TRUE,1.5559900138028877,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"341016","Viçosa do Ceará","CE",-3.5642,-41.0942,"Hidroweb diário",59,FALSE,0.7017132253968588,"alta (>=0.3)",TRUE,1.250108839739421,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"341018","Viçosa do Ceará","CE",-3.5642,-41.0942,"Hidroweb diário",52,FALSE,0.7387710180958587,"alta (>=0.3)",TRUE,1.247675475774526,9,"set",11,"nov",6,0.15,8,9,"theta_pi","set"
"341029","Barroquinha","CE",-3.0167,-41.1167,"Hidroweb diário",36,FALSE,0.798215359360906,"alta (>=0.3)",TRUE,1.3555957120450821,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"437000","Aracati","CE",-4.5667,-37.7667,"Hidroweb diário",97,FALSE,0.7844694434673649,"alta (>=0.3)",TRUE,1.499443514857984,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"437001","Aracati","CE",-4.5667,-37.9833,"Hidroweb diário",33,FALSE,0.747526744356927,"alta (>=0.3)",TRUE,1.4807583931963726,9,"set",1,"jan",8,0.15,9,9,"theta_pi","set"
"437006","Jaguaruana","CE",-4.8333,-37.7833,"Hidroweb diário",113,FALSE,0.8156963281267928,"alta (>=0.3)",TRUE,1.446953078403845,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"437008","Aracati","CE",-4.8,-37.4,"Hidroweb diário",41,FALSE,0.8246551515601873,"alta (>=0.3)",TRUE,1.631578835290142,10,"out",1,"jan",7,0.15,7,10,"theta_pi","out"
"437009","Palhano","CE",-4.75,-37.9667,"Hidroweb diário",78,FALSE,0.8179004545279562,"alta (>=0.3)",TRUE,1.2907738977820464,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"437010","Russas","CE",-4.9333,-37.9667,"Hidroweb diário",63,FALSE,0.7349640821538078,"alta (>=0.3)",TRUE,1.3624080029328687,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"437011","Beberibe","CE",-4.4667,-37.95,"Hidroweb diário",31,FALSE,0.773383627779706,"alta (>=0.3)",TRUE,1.5451627240254437,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"437019","Fortim","CE",-4.45,-37.7833,"Hidroweb diário",36,FALSE,0.7754166799861948,"alta (>=0.3)",TRUE,1.4369834839680011,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"437022","Icapuí","CE",-4.7,-37.3667,"Hidroweb diário",35,FALSE,0.7780989361718261,"alta (>=0.3)",TRUE,1.4445411218220239,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"437024","Itaiçaba","CE",-4.6833,-37.8167,"Hidroweb diário",45,FALSE,0.7867815374465649,"alta (>=0.3)",TRUE,1.3255290322134956,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"438002","Cascavel","CE",-4.2167,-38.3333,"Hidroweb diário",34,FALSE,0.7360909100842264,"alta (>=0.3)",TRUE,1.4644825694575778,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438003","Redenção","CE",-4.3167,-38.75,"Hidroweb diário",36,FALSE,0.7249772598236188,"alta (>=0.3)",TRUE,1.5108360946912467,9,"set",1,"jan",12,0.15,1,9,"theta_pi","set"
"438005","Redenção","CE",-4.1833,-38.8167,"Hidroweb diário",53,FALSE,0.6988832384979343,"alta (>=0.3)",TRUE,1.2881574102432967,9,"set",1,"jan",8,0.15,11,9,"theta_pi","set"
"438007","Russas","CE",-4.8333,-38.1667,"Hidroweb diário",83,FALSE,0.816098798889052,"alta (>=0.3)",TRUE,1.335397392291048,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"438008","Pacatuba","CE",-4.0667,-38.5667,"Hidroweb diário",90,FALSE,0.7847430027113169,"alta (>=0.3)",TRUE,1.5568009605209623,9,"set",12,"dez",6,0.15,9,9,"theta_pi","set"
"438009","Aracoiaba","CE",-4.3667,-38.8,"Hidroweb diário",74,FALSE,0.6880152983839184,"alta (>=0.3)",TRUE,1.609914893911891,10,"out",12,"dez",6,0.15,8,10,"theta_pi","out"
"438010","Baturité","CE",-4.3333,-38.8667,"Hidroweb diário",106,FALSE,0.666508017945541,"alta (>=0.3)",TRUE,1.6355290520043597,10,"out",12,"dez",6,0.15,9,10,"theta_pi","out"
"438011","Guaiuba","CE",-4.1214,-38.6592,"Hidroweb diário",72,FALSE,0.7722309696225522,"alta (>=0.3)",TRUE,1.3485060748111086,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"438013","Limoeiro do Norte","CE",-4.9833,-38.2167,"Hidroweb diário",34,FALSE,0.770488466489214,"alta (>=0.3)",TRUE,1.5875556176301278,10,"out",12,"dez",6,0.15,8,10,"theta_pi","out"
"438014","Morada Nova","CE",-4.8333,-38.6167,"Hidroweb diário",31,FALSE,0.7504583990843133,"alta (>=0.3)",TRUE,1.3876391099716787,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438015","Beberibe","CE",-4.5833,-38.2167,"Hidroweb diário",52,FALSE,0.751431983443615,"alta (>=0.3)",TRUE,1.5342906482473904,9,"set",12,"dez",6,0.15,7,9,"theta_pi","set"
"438017","Itapiuna","CE",-4.65,-38.9667,"Hidroweb diário",60,FALSE,0.7311756176891042,"alta (>=0.3)",TRUE,1.56042556077996,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438019","Cascavel","CE",-4.4833,-38.35,"Hidroweb diário",94,FALSE,0.6951420555814711,"alta (>=0.3)",TRUE,1.3557152801236771,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438020","Maranguape","CE",-4.0167,-38.8333,"Hidroweb diário",49,FALSE,0.8326758040577676,"alta (>=0.3)",TRUE,1.3891309731270538,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"438021","Chorozinho","CE",-4.3022,-38.4969,"Hidroweb diário",89,FALSE,0.8035647267715087,"alta (>=0.3)",TRUE,1.4213197608639716,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438022","Cascavel","CE",-4.4975,-38.3606,"Hidroweb diário",92,FALSE,0.7787251708154469,"alta (>=0.3)",TRUE,1.3759583102636277,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438023","Aracoiaba","CE",-4.5333,-38.5667,"Hidroweb diário",33,FALSE,0.7430566958646521,"alta (>=0.3)",TRUE,1.4287511039284624,9,"set",12,"dez",7,0.15,10,9,"theta_pi","set"
"438024","Pereiro","CE",-4.8667,-38.9333,"Hidroweb diário",67,FALSE,0.7927302697777946,"alta (>=0.3)",TRUE,1.5521513234364679,9,"set",12,"dez",7,0.15,7,9,"theta_pi","set"
"438026","Morada Nova","CE",-4.8667,-38.35,"Hidroweb diário",31,FALSE,0.7671276065340991,"alta (>=0.3)",TRUE,1.3426614058572597,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"438028","Pacatuba","CE",-4.1539,-38.7258,"Hidroweb diário",54,FALSE,0.7254674855755948,"alta (>=0.3)",TRUE,1.5107314012548174,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438030","Morada Nova","CE",-4.9667,-38.65,"Hidroweb diário",34,FALSE,0.7115819987262754,"alta (>=0.3)",TRUE,1.5963023030693586,10,"out",12,"dez",6,0.15,9,10,"theta_pi","out"
"438031","Maranguape","CE",-4.0167,-38.9333,"Hidroweb diário",49,FALSE,0.7465172756587319,"alta (>=0.3)",TRUE,1.5226834074184987,9,"set",12,"dez",6,0.15,9,9,"theta_pi","set"
"438032","Itapiuna","CE",-4.5833,-38.95,"Hidroweb diário",82,FALSE,0.7295896311097068,"alta (>=0.3)",TRUE,1.522133189071791,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438033","Beberibe","CE",-4.35,-38.1167,"Hidroweb diário",69,FALSE,0.8769536441235523,"alta (>=0.3)",TRUE,1.2169395727417882,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"438034","Maranguape","CE",-4.05,-38.7,"Hidroweb diário",33,FALSE,0.7307112636943753,"alta (>=0.3)",TRUE,1.3898368096713367,9,"set",12,"dez",5,0.15,11,9,"theta_pi","set"
"438035","Quixadá","CE",-4.75,-38.85,"Hidroweb diário",64,FALSE,0.6516192995876486,"alta (>=0.3)",TRUE,1.103739436767736,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"438036","Pacoti","CE",-4.2167,-38.9167,"Hidroweb diário",92,FALSE,0.6054507770212034,"alta (>=0.3)",TRUE,1.7045855927612896,10,"out",12,"dez",5,0.15,9,10,"theta_pi","out"
"438038","Palmácia","CE",-4.15,-38.85,"Hidroweb diário",56,FALSE,0.7583445018300156,"alta (>=0.3)",TRUE,1.5299410328032548,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438042","Cascavel","CE",-4.4333,-38.3333,"Hidroweb diário",41,FALSE,0.7850687057440724,"alta (>=0.3)",TRUE,1.3630269399107513,9,"set",1,"jan",8,0.15,6,9,"theta_pi","set"
"438045","Quixadá","CE",-4.9667,-38.9167,"Hidroweb diário",66,FALSE,0.765253353188794,"alta (>=0.3)",TRUE,1.5311415442990617,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"438047","Maranguape","CE",-4.0833,-38.7833,"Hidroweb diário",34,FALSE,0.5305881051648149,"alta (>=0.3)",TRUE,1.4186346775757195,9,"set",12,"dez",5,0.15,8,9,"theta_pi","set"
"438049","Aracoiaba","CE",-4.4167,-38.6833,"Hidroweb diário",58,FALSE,0.7694331947805773,"alta (>=0.3)",TRUE,1.47511912837596,9,"set",12,"dez",7,0.15,8,9,"theta_pi","set"
"438051","Acarapé","CE",-4.2167,-38.7,"Hidroweb diário",106,FALSE,0.788287550516288,"alta (>=0.3)",TRUE,1.379516910610922,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438053","Capistrano","CE",-4.4667,-38.9,"Hidroweb diário",52,FALSE,0.6416941456322718,"alta (>=0.3)",TRUE,1.7353102301994092,10,"out",12,"dez",6,0.15,8,10,"theta_pi","out"
"438061","Itapiuna","CE",-4.6564,-38.9431,"Hidroweb diário",33,FALSE,0.6386642789985447,"alta (>=0.3)",TRUE,1.4922818300999008,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438064","Barreira","CE",-4.2833,-38.6333,"Hidroweb diário",36,FALSE,0.7499991837148722,"alta (>=0.3)",TRUE,1.4361293590442792,9,"set",12,"dez",6,0.15,7,9,"theta_pi","set"
"438067","Beberibe","CE",-4.2167,-38.1167,"Hidroweb diário",44,FALSE,0.7308632926322829,"alta (>=0.3)",TRUE,1.5106210227645438,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438069","Horizonte","CE",-4.1,-38.4833,"Hidroweb diário",35,FALSE,0.7538856568469702,"alta (>=0.3)",TRUE,1.4326733886756913,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438071","Ibaretama","CE",-4.8167,-38.8167,"Hidroweb diário",36,FALSE,0.725300619436563,"alta (>=0.3)",TRUE,1.5157356335440675,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438072","Ibicuitinga","CE",-4.9667,-38.6333,"Hidroweb diário",38,FALSE,0.7247124242606565,"alta (>=0.3)",TRUE,1.5074859864641952,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
"438073","Itapiuna","CE",-4.65,-38.9333,"Hidroweb diário",88,FALSE,0.7505291490043196,"alta (>=0.3)",TRUE,1.6106710708574057,10,"out",12,"dez",6,0.15,8,10,"theta_pi","out"
"438084","Ocara","CE",-4.4833,-38.6,"Hidroweb diário",37,FALSE,0.6438378986813734,"alta (>=0.3)",TRUE,1.30929230263587,9,"set",12,"dez",6,0.15,8,9,"theta_pi","set"
